TARGETID,file_idx,parquet_file,row_in_file,abs_index
1508p012-13115,333,train-00333-of-00396.parquet,69,85650
1508p012-13240,333,train-00333-of-00396.parquet,71,85652
1508p012-13369,333,train-00333-of-00396.parquet,76,85657
1508p015-984,333,train-00333-of-00396.parquet,86,85667
1508p015-3077,333,train-00333-of-00396.parquet,107,85688
1508p015-3093,333,train-00333-of-00396.parquet,108,85689
1508p015-3654,333,train-00333-of-00396.parquet,113,85694
1508p015-4033,333,train-00333-of-00396.parquet,119,85700
1508p015-4432,333,train-00333-of-00396.parquet,129,85710
1508p015-4650,333,train-00333-of-00396.parquet,135,85716
1508p015-4653,333,train-00333-of-00396.parquet,137,85718
1508p015-5410,333,train-00333-of-00396.parquet,144,85725
1508p015-5793,333,train-00333-of-00396.parquet,149,85730
1508p015-6366,333,train-00333-of-00396.parquet,158,85739
1508p015-6440,333,train-00333-of-00396.parquet,160,85741
1508p015-6580,333,train-00333-of-00396.parquet,161,85742
1508p015-7088,333,train-00333-of-00396.parquet,168,85749
1508p015-7424,333,train-00333-of-00396.parquet,170,85751
1508p015-8380,333,train-00333-of-00396.parquet,177,85758
1508p015-8678,333,train-00333-of-00396.parquet,179,85760
1508p015-8958,333,train-00333-of-00396.parquet,188,85769
1508p015-9170,333,train-00333-of-00396.parquet,190,85771
1508p015-9209,333,train-00333-of-00396.parquet,191,85772
1508p015-9388,333,train-00333-of-00396.parquet,197,85778
1508p015-10151,333,train-00333-of-00396.parquet,211,85792
1508p015-10168,333,train-00333-of-00396.parquet,212,85793
1508p015-10623,333,train-00333-of-00396.parquet,216,85797
1508p015-10979,333,train-00333-of-00396.parquet,221,85802
1508p015-11061,333,train-00333-of-00396.parquet,225,85806
1508p015-11194,333,train-00333-of-00396.parquet,229,85810
1508p015-11883,333,train-00333-of-00396.parquet,243,85824
1508p015-12475,333,train-00333-of-00396.parquet,246,85827
1508p015-12675,333,train-00333-of-00396.parquet,248,85829
1508p015-12817,333,train-00333-of-00396.parquet,252,85833
1508p015-13075,333,train-00333-of-00396.parquet,254,85835
1508p015-14055,334,train-00334-of-00396.parquet,3,85841
1508p015-14419,334,train-00334-of-00396.parquet,8,85846
1508p015-14642,334,train-00334-of-00396.parquet,11,85849
1508p015-14755,334,train-00334-of-00396.parquet,14,85852
1508p015-14779,334,train-00334-of-00396.parquet,15,85853
1508p017-1733,334,train-00334-of-00396.parquet,24,85862
1508p017-1880,334,train-00334-of-00396.parquet,27,85865
1508p017-3746,334,train-00334-of-00396.parquet,41,85879
1508p017-4607,334,train-00334-of-00396.parquet,59,85897
1508p017-4934,334,train-00334-of-00396.parquet,66,85904
1508p017-5132,334,train-00334-of-00396.parquet,69,85907
1508p017-6505,334,train-00334-of-00396.parquet,92,85930
1508p017-6949,334,train-00334-of-00396.parquet,97,85935
1508p017-8923,334,train-00334-of-00396.parquet,108,85946
1508p017-9517,334,train-00334-of-00396.parquet,114,85952
1508p017-9554,334,train-00334-of-00396.parquet,115,85953
1508p017-9700,334,train-00334-of-00396.parquet,116,85954
1508p017-10155,334,train-00334-of-00396.parquet,122,85960
1508p017-11520,334,train-00334-of-00396.parquet,134,85972
1508p017-13946,334,train-00334-of-00396.parquet,155,85993
1508p017-14321,334,train-00334-of-00396.parquet,159,85997
1508p017-14346,334,train-00334-of-00396.parquet,160,85998
1508p017-14490,334,train-00334-of-00396.parquet,161,85999
1508p017-14703,334,train-00334-of-00396.parquet,166,86004
1508p017-15360,334,train-00334-of-00396.parquet,172,86010
1508p017-16167,334,train-00334-of-00396.parquet,178,86016
1508p017-17064,334,train-00334-of-00396.parquet,191,86029
1508p017-17379,334,train-00334-of-00396.parquet,194,86032
1508p020-487,334,train-00334-of-00396.parquet,206,86044
1508p020-1641,334,train-00334-of-00396.parquet,220,86058
1508p020-1710,334,train-00334-of-00396.parquet,221,86059
1508p020-2380,334,train-00334-of-00396.parquet,232,86070
1508p020-3658,334,train-00334-of-00396.parquet,251,86089
1508p020-4472,335,train-00335-of-00396.parquet,1,86096
1508p020-4976,335,train-00335-of-00396.parquet,7,86102
1508p020-5092,335,train-00335-of-00396.parquet,11,86106
1508p020-7785,335,train-00335-of-00396.parquet,38,86133
1508p020-7888,335,train-00335-of-00396.parquet,41,86136
1508p020-8447,335,train-00335-of-00396.parquet,47,86142
1508p020-9388,335,train-00335-of-00396.parquet,58,86153
1508p020-10934,335,train-00335-of-00396.parquet,71,86166
1508p020-12259,335,train-00335-of-00396.parquet,76,86171
1508p020-12300,335,train-00335-of-00396.parquet,77,86172
1508p020-16309,335,train-00335-of-00396.parquet,128,86223
1508p020-16660,335,train-00335-of-00396.parquet,135,86230
1508p022-453,335,train-00335-of-00396.parquet,141,86236
1508p022-634,335,train-00335-of-00396.parquet,145,86240
1508p022-675,335,train-00335-of-00396.parquet,146,86241
1508p022-712,335,train-00335-of-00396.parquet,148,86243
1508p022-2558,335,train-00335-of-00396.parquet,167,86262
1508p022-3064,335,train-00335-of-00396.parquet,175,86270
1508p022-3884,335,train-00335-of-00396.parquet,182,86277
1508p022-6090,335,train-00335-of-00396.parquet,204,86299
1508p022-9958,335,train-00335-of-00396.parquet,253,86348
1508p022-14797,336,train-00336-of-00396.parquet,32,86384
1508p025-2033,336,train-00336-of-00396.parquet,81,86433
1508p025-3412,336,train-00336-of-00396.parquet,88,86440
1508p025-4562,336,train-00336-of-00396.parquet,94,86446
1508p025-4758,336,train-00336-of-00396.parquet,99,86451
1508p025-4901,336,train-00336-of-00396.parquet,106,86458
1508p025-5836,336,train-00336-of-00396.parquet,126,86478
1508p025-7663,336,train-00336-of-00396.parquet,149,86501
1508p025-9344,336,train-00336-of-00396.parquet,167,86519
1508p025-10309,336,train-00336-of-00396.parquet,179,86531
1508p025-12439,336,train-00336-of-00396.parquet,210,86562
1508p025-12479,336,train-00336-of-00396.parquet,212,86564
1508p025-12703,336,train-00336-of-00396.parquet,221,86573
1508p025-14396,337,train-00337-of-00396.parquet,3,86612
1508p025-16640,337,train-00337-of-00396.parquet,24,86633
1508p025-17020,337,train-00337-of-00396.parquet,29,86638
1508p025-18746,337,train-00337-of-00396.parquet,62,86671
1508p025-19129,337,train-00337-of-00396.parquet,77,86686
1508p027-528,337,train-00337-of-00396.parquet,86,86695
1508p027-922,337,train-00337-of-00396.parquet,90,86699
1508p027-1573,337,train-00337-of-00396.parquet,95,86704
1508p027-1624,337,train-00337-of-00396.parquet,97,86706
1508p027-2671,337,train-00337-of-00396.parquet,115,86724
1508p027-2939,337,train-00337-of-00396.parquet,118,86727
1508p027-4062,337,train-00337-of-00396.parquet,140,86749
1508p027-4092,337,train-00337-of-00396.parquet,141,86750
1508p027-4216,337,train-00337-of-00396.parquet,142,86751
1508p027-4687,337,train-00337-of-00396.parquet,149,86758
1508p027-4893,337,train-00337-of-00396.parquet,154,86763
1508p027-5187,337,train-00337-of-00396.parquet,159,86768
1508p027-6029,337,train-00337-of-00396.parquet,167,86776
1508p027-6392,337,train-00337-of-00396.parquet,172,86781
1508p027-7667,337,train-00337-of-00396.parquet,192,86801
1508p027-7726,337,train-00337-of-00396.parquet,194,86803
1508p027-7934,337,train-00337-of-00396.parquet,200,86809
1508p027-8174,337,train-00337-of-00396.parquet,204,86813
1508p027-8425,337,train-00337-of-00396.parquet,209,86818
1508p027-8427,337,train-00337-of-00396.parquet,210,86819
1508p027-8854,337,train-00337-of-00396.parquet,216,86825
1508p027-9385,337,train-00337-of-00396.parquet,218,86827
1508p027-9642,337,train-00337-of-00396.parquet,220,86829
1508p027-10699,337,train-00337-of-00396.parquet,236,86845
1508p027-11906,338,train-00338-of-00396.parquet,6,86872
1508p027-12029,338,train-00338-of-00396.parquet,8,86874
1508p027-12379,338,train-00338-of-00396.parquet,13,86879
1508p027-12646,338,train-00338-of-00396.parquet,17,86883
1508p027-13106,338,train-00338-of-00396.parquet,26,86892
1508p027-13455,338,train-00338-of-00396.parquet,31,86897
1508p027-14667,338,train-00338-of-00396.parquet,44,86910
1508p027-14866,338,train-00338-of-00396.parquet,47,86913
1508p027-14982,338,train-00338-of-00396.parquet,50,86916
1508p027-15292,338,train-00338-of-00396.parquet,54,86920
1508p027-15380,338,train-00338-of-00396.parquet,57,86923
1508p027-15389,338,train-00338-of-00396.parquet,58,86924
1508p027-15564,338,train-00338-of-00396.parquet,62,86928
1508p027-15638,338,train-00338-of-00396.parquet,64,86930
1508p027-15661,338,train-00338-of-00396.parquet,65,86931
1508p027-16040,338,train-00338-of-00396.parquet,79,86945
1508p027-16052,338,train-00338-of-00396.parquet,80,86946
1508p027-16139,338,train-00338-of-00396.parquet,86,86952
1508p027-16170,338,train-00338-of-00396.parquet,88,86954
1508p027-16179,338,train-00338-of-00396.parquet,89,86955
1508p027-16321,338,train-00338-of-00396.parquet,97,86963
1508p027-16589,338,train-00338-of-00396.parquet,111,86977
1508p027-16763,338,train-00338-of-00396.parquet,117,86983
1508p027-16817,338,train-00338-of-00396.parquet,119,86985
1508p027-16828,338,train-00338-of-00396.parquet,121,86987
1508p027-16847,338,train-00338-of-00396.parquet,122,86988
1508p027-16914,338,train-00338-of-00396.parquet,125,86991
1508p027-16955,338,train-00338-of-00396.parquet,127,86993
1508p027-16976,338,train-00338-of-00396.parquet,129,86995
1508p027-17251,338,train-00338-of-00396.parquet,133,86999
1508p027-17543,338,train-00338-of-00396.parquet,144,87010
1508p027-17788,338,train-00338-of-00396.parquet,158,87024
1508p027-17870,338,train-00338-of-00396.parquet,163,87029
1508p027-18393,338,train-00338-of-00396.parquet,169,87035
1508p027-18491,338,train-00338-of-00396.parquet,173,87039
1508p030-1053,338,train-00338-of-00396.parquet,203,87069
1508p030-1691,338,train-00338-of-00396.parquet,212,87078
1508p030-1869,338,train-00338-of-00396.parquet,214,87080
1508p030-2501,338,train-00338-of-00396.parquet,230,87096
1508p030-3016,338,train-00338-of-00396.parquet,238,87104
1508p030-3249,338,train-00338-of-00396.parquet,246,87112
1508p030-3577,339,train-00339-of-00396.parquet,0,87123
1508p030-3654,339,train-00339-of-00396.parquet,3,87126
1508p030-3696,339,train-00339-of-00396.parquet,5,87128
1508p030-3706,339,train-00339-of-00396.parquet,6,87129
1508p030-4071,339,train-00339-of-00396.parquet,12,87135
1508p030-4095,339,train-00339-of-00396.parquet,13,87136
1508p030-4934,339,train-00339-of-00396.parquet,27,87150
1508p030-5416,339,train-00339-of-00396.parquet,31,87154
1508p030-5657,339,train-00339-of-00396.parquet,37,87160
1508p030-5882,339,train-00339-of-00396.parquet,42,87165
1508p030-6152,339,train-00339-of-00396.parquet,49,87172
1508p030-6435,339,train-00339-of-00396.parquet,55,87178
1508p030-6492,339,train-00339-of-00396.parquet,57,87180
1508p030-6535,339,train-00339-of-00396.parquet,58,87181
1508p030-7258,339,train-00339-of-00396.parquet,71,87194
1508p030-7595,339,train-00339-of-00396.parquet,74,87197
1508p030-7969,339,train-00339-of-00396.parquet,79,87202
1508p030-8324,339,train-00339-of-00396.parquet,82,87205
1508p030-9161,339,train-00339-of-00396.parquet,90,87213
1508p030-9486,339,train-00339-of-00396.parquet,95,87218
1508p030-9834,339,train-00339-of-00396.parquet,101,87224
1508p030-10343,339,train-00339-of-00396.parquet,111,87234
1508p030-10486,339,train-00339-of-00396.parquet,115,87238
1508p030-10515,339,train-00339-of-00396.parquet,117,87240
1508p030-10774,339,train-00339-of-00396.parquet,120,87243
1508p030-11235,339,train-00339-of-00396.parquet,127,87250
1508p030-11386,339,train-00339-of-00396.parquet,129,87252
1508p030-11431,339,train-00339-of-00396.parquet,133,87256
1508p030-11626,339,train-00339-of-00396.parquet,139,87262
1508p030-11628,339,train-00339-of-00396.parquet,140,87263
1508p030-11782,339,train-00339-of-00396.parquet,142,87265
1508p030-12183,339,train-00339-of-00396.parquet,147,87270
1508p030-12298,339,train-00339-of-00396.parquet,150,87273
1508p030-12458,339,train-00339-of-00396.parquet,152,87275
1508p030-12630,339,train-00339-of-00396.parquet,160,87283
1508p030-12720,339,train-00339-of-00396.parquet,162,87285
1508p030-13088,339,train-00339-of-00396.parquet,165,87288
1508p030-13089,339,train-00339-of-00396.parquet,166,87289
1508p030-13452,339,train-00339-of-00396.parquet,173,87296
1508p032-808,339,train-00339-of-00396.parquet,198,87321
1508p032-2034,339,train-00339-of-00396.parquet,221,87344
1508p032-2464,339,train-00339-of-00396.parquet,233,87356
1508p032-3399,339,train-00339-of-00396.parquet,243,87366
1508p032-5414,340,train-00340-of-00396.parquet,6,87386
1508p032-5572,340,train-00340-of-00396.parquet,9,87389
1508p032-7006,340,train-00340-of-00396.parquet,22,87402
1508p032-7120,340,train-00340-of-00396.parquet,25,87405
1508p032-8337,340,train-00340-of-00396.parquet,38,87418
1508p032-8414,340,train-00340-of-00396.parquet,39,87419
1508p032-11862,340,train-00340-of-00396.parquet,66,87446
1508p032-12048,340,train-00340-of-00396.parquet,70,87450
1508p032-12587,340,train-00340-of-00396.parquet,75,87455
1508p032-14251,340,train-00340-of-00396.parquet,103,87483
1508p035-2800,340,train-00340-of-00396.parquet,138,87518
1508p035-4501,340,train-00340-of-00396.parquet,153,87533
1508p035-5226,340,train-00340-of-00396.parquet,164,87544
1508p035-5276,340,train-00340-of-00396.parquet,165,87545
1508p035-6073,340,train-00340-of-00396.parquet,182,87562
1508p035-6276,340,train-00340-of-00396.parquet,191,87571
1508p035-6302,340,train-00340-of-00396.parquet,192,87572
1508p035-6587,340,train-00340-of-00396.parquet,195,87575
1508p035-6751,340,train-00340-of-00396.parquet,198,87578
1508p035-8442,340,train-00340-of-00396.parquet,212,87592
1508p035-8902,340,train-00340-of-00396.parquet,218,87598
1508p035-10261,340,train-00340-of-00396.parquet,244,87624
1508p035-10280,340,train-00340-of-00396.parquet,245,87625
1508p035-10616,340,train-00340-of-00396.parquet,253,87633
1508p035-10676,340,train-00340-of-00396.parquet,255,87635
1508p035-10719,340,train-00340-of-00396.parquet,256,87636
1508p035-10752,341,train-00341-of-00396.parquet,0,87637
1508p035-12568,341,train-00341-of-00396.parquet,20,87657
1508p035-12632,341,train-00341-of-00396.parquet,22,87659
1508p035-12639,341,train-00341-of-00396.parquet,23,87660
1508p035-13663,341,train-00341-of-00396.parquet,38,87675
1508p035-15763,341,train-00341-of-00396.parquet,57,87694
1508p037-10176,341,train-00341-of-00396.parquet,126,87763
1510p032-1199,341,train-00341-of-00396.parquet,153,87790
1510p032-2357,341,train-00341-of-00396.parquet,166,87803
1510p032-3664,341,train-00341-of-00396.parquet,177,87814
1510p032-7430,341,train-00341-of-00396.parquet,193,87830
1510p032-9250,341,train-00341-of-00396.parquet,200,87837
1510p032-10180,341,train-00341-of-00396.parquet,210,87847
1510p032-10482,341,train-00341-of-00396.parquet,213,87850
1510p032-12008,341,train-00341-of-00396.parquet,234,87871
1510p032-12124,341,train-00341-of-00396.parquet,237,87874
1510p032-12267,341,train-00341-of-00396.parquet,239,87876
1510p032-14810,342,train-00342-of-00396.parquet,5,87899
1510p035-332,342,train-00342-of-00396.parquet,13,87907
1510p035-485,342,train-00342-of-00396.parquet,15,87909
1510p035-3274,342,train-00342-of-00396.parquet,47,87941
1510p035-5732,342,train-00342-of-00396.parquet,76,87970
1510p035-5786,342,train-00342-of-00396.parquet,79,87973
1510p035-5927,342,train-00342-of-00396.parquet,81,87975
1510p035-5946,342,train-00342-of-00396.parquet,82,87976
1510p035-6321,342,train-00342-of-00396.parquet,85,87979
1510p035-6617,342,train-00342-of-00396.parquet,89,87983
1510p035-6771,342,train-00342-of-00396.parquet,92,87986
1510p035-7539,342,train-00342-of-00396.parquet,102,87996
1510p035-9131,342,train-00342-of-00396.parquet,126,88020
1510p035-9653,342,train-00342-of-00396.parquet,132,88026
1510p035-10895,342,train-00342-of-00396.parquet,155,88049
1510p035-11483,342,train-00342-of-00396.parquet,172,88066
1510p035-11877,342,train-00342-of-00396.parquet,181,88075
1510p035-13651,342,train-00342-of-00396.parquet,200,88094
1510p035-13910,342,train-00342-of-00396.parquet,202,88096
1510p035-17453,343,train-00343-of-00396.parquet,15,88166
1510p037-1157,343,train-00343-of-00396.parquet,21,88172
1510p037-1642,343,train-00343-of-00396.parquet,30,88181
1511p007-769,343,train-00343-of-00396.parquet,107,88258
1511p007-925,343,train-00343-of-00396.parquet,108,88259
1511p007-3056,343,train-00343-of-00396.parquet,118,88269
1511p007-3729,343,train-00343-of-00396.parquet,128,88279
1511p007-6011,343,train-00343-of-00396.parquet,156,88307
1511p007-7584,343,train-00343-of-00396.parquet,165,88316
1511p007-8647,343,train-00343-of-00396.parquet,177,88328
1511p010-372,344,train-00344-of-00396.parquet,3,88411
1511p010-887,344,train-00344-of-00396.parquet,10,88418
1511p010-907,344,train-00344-of-00396.parquet,11,88419
1511p010-1034,344,train-00344-of-00396.parquet,13,88421
1511p010-1929,344,train-00344-of-00396.parquet,26,88434
1511p010-2130,344,train-00344-of-00396.parquet,31,88439
1511p010-2537,344,train-00344-of-00396.parquet,40,88448
1511p010-3048,344,train-00344-of-00396.parquet,46,88454
1511p010-3389,344,train-00344-of-00396.parquet,49,88457
1511p010-3521,344,train-00344-of-00396.parquet,51,88459
1511p010-3805,344,train-00344-of-00396.parquet,56,88464
1511p010-3906,344,train-00344-of-00396.parquet,57,88465
1511p010-6342,344,train-00344-of-00396.parquet,93,88501
1511p010-6592,344,train-00344-of-00396.parquet,98,88506
1511p010-6842,344,train-00344-of-00396.parquet,103,88511
1511p010-7078,344,train-00344-of-00396.parquet,110,88518
1511p010-8037,344,train-00344-of-00396.parquet,120,88528
1511p010-8227,344,train-00344-of-00396.parquet,122,88530
1511p010-8450,344,train-00344-of-00396.parquet,125,88533
1511p010-8556,344,train-00344-of-00396.parquet,127,88535
1511p010-9070,344,train-00344-of-00396.parquet,134,88542
1511p010-9486,344,train-00344-of-00396.parquet,151,88559
1511p010-10090,344,train-00344-of-00396.parquet,160,88568
1511p010-10320,344,train-00344-of-00396.parquet,163,88571
1511p010-10378,344,train-00344-of-00396.parquet,166,88574
1511p010-10770,344,train-00344-of-00396.parquet,173,88581
1511p010-11517,344,train-00344-of-00396.parquet,186,88594
1511p010-11784,344,train-00344-of-00396.parquet,191,88599
1511p010-11915,344,train-00344-of-00396.parquet,195,88603
1511p010-12019,344,train-00344-of-00396.parquet,199,88607
1511p010-12395,344,train-00344-of-00396.parquet,208,88616
1511p010-12890,344,train-00344-of-00396.parquet,219,88627
1511p012-237,344,train-00344-of-00396.parquet,221,88629
1511p012-334,344,train-00344-of-00396.parquet,225,88633
1511p012-341,344,train-00344-of-00396.parquet,226,88634
1511p012-350,344,train-00344-of-00396.parquet,227,88635
1511p012-956,344,train-00344-of-00396.parquet,238,88646
1511p012-1060,344,train-00344-of-00396.parquet,241,88649
1511p012-1167,344,train-00344-of-00396.parquet,243,88651
1511p012-1240,344,train-00344-of-00396.parquet,244,88652
1511p012-1482,344,train-00344-of-00396.parquet,249,88657
1511p012-1811,345,train-00345-of-00396.parquet,1,88666
1511p012-2076,345,train-00345-of-00396.parquet,7,88672
1511p012-3203,345,train-00345-of-00396.parquet,21,88686
1511p012-3348,345,train-00345-of-00396.parquet,24,88689
1511p012-3529,345,train-00345-of-00396.parquet,27,88692
1511p012-6273,345,train-00345-of-00396.parquet,54,88719
1511p012-6711,345,train-00345-of-00396.parquet,60,88725
1511p012-6833,345,train-00345-of-00396.parquet,62,88727
1511p012-6956,345,train-00345-of-00396.parquet,63,88728
1511p012-7322,345,train-00345-of-00396.parquet,64,88729
1511p012-7773,345,train-00345-of-00396.parquet,70,88735
1511p012-7941,345,train-00345-of-00396.parquet,72,88737
1511p012-8047,345,train-00345-of-00396.parquet,75,88740
1511p012-9948,345,train-00345-of-00396.parquet,93,88758
1511p012-9980,345,train-00345-of-00396.parquet,94,88759
1511p012-10287,345,train-00345-of-00396.parquet,97,88762
1511p012-10751,345,train-00345-of-00396.parquet,109,88774
1511p012-10853,345,train-00345-of-00396.parquet,110,88775
1511p012-11190,345,train-00345-of-00396.parquet,119,88784
1511p012-11200,345,train-00345-of-00396.parquet,120,88785
1511p012-11463,345,train-00345-of-00396.parquet,126,88791
1511p012-11499,345,train-00345-of-00396.parquet,128,88793
1511p012-11785,345,train-00345-of-00396.parquet,135,88800
1511p012-11826,345,train-00345-of-00396.parquet,137,88802
1511p012-11938,345,train-00345-of-00396.parquet,139,88804
1511p015-118,345,train-00345-of-00396.parquet,142,88807
1511p015-540,345,train-00345-of-00396.parquet,147,88812
1511p015-1195,345,train-00345-of-00396.parquet,156,88821
1511p015-1554,345,train-00345-of-00396.parquet,163,88828
1511p015-1758,345,train-00345-of-00396.parquet,166,88831
1511p015-1811,345,train-00345-of-00396.parquet,167,88832
1511p015-2107,345,train-00345-of-00396.parquet,171,88836
1511p015-2705,345,train-00345-of-00396.parquet,178,88843
1511p015-2789,345,train-00345-of-00396.parquet,179,88844
1511p015-3444,345,train-00345-of-00396.parquet,184,88849
1511p015-3456,345,train-00345-of-00396.parquet,185,88850
1511p015-3687,345,train-00345-of-00396.parquet,187,88852
1511p015-4084,345,train-00345-of-00396.parquet,193,88858
1511p015-4300,345,train-00345-of-00396.parquet,196,88861
1511p015-4805,345,train-00345-of-00396.parquet,207,88872
1511p015-4913,345,train-00345-of-00396.parquet,210,88875
1511p015-4926,345,train-00345-of-00396.parquet,211,88876
1511p015-7864,345,train-00345-of-00396.parquet,245,88910
1511p015-8506,345,train-00345-of-00396.parquet,252,88917
1511p015-8688,345,train-00345-of-00396.parquet,255,88920
1511p015-8978,346,train-00346-of-00396.parquet,4,88926
1511p015-9615,346,train-00346-of-00396.parquet,11,88933
1511p015-10795,346,train-00346-of-00396.parquet,24,88946
1511p015-10872,346,train-00346-of-00396.parquet,26,88948
1511p015-11620,346,train-00346-of-00396.parquet,33,88955
1511p015-11942,346,train-00346-of-00396.parquet,38,88960
1511p015-12449,346,train-00346-of-00396.parquet,45,88967
1511p015-12455,346,train-00346-of-00396.parquet,46,88968
1511p015-12668,346,train-00346-of-00396.parquet,49,88971
1511p017-711,346,train-00346-of-00396.parquet,60,88982
1511p017-1121,346,train-00346-of-00396.parquet,62,88984
1511p017-1245,346,train-00346-of-00396.parquet,68,88990
1511p017-1363,346,train-00346-of-00396.parquet,70,88992
1511p017-1815,346,train-00346-of-00396.parquet,76,88998
1511p017-1825,346,train-00346-of-00396.parquet,77,88999
1511p017-2241,346,train-00346-of-00396.parquet,80,89002
1511p017-2965,346,train-00346-of-00396.parquet,91,89013
1511p017-3278,346,train-00346-of-00396.parquet,96,89018
1511p017-3698,346,train-00346-of-00396.parquet,104,89026
1511p017-5155,346,train-00346-of-00396.parquet,116,89038
1511p017-5188,346,train-00346-of-00396.parquet,117,89039
1511p017-6071,346,train-00346-of-00396.parquet,127,89049
1511p017-6876,346,train-00346-of-00396.parquet,130,89052
1511p017-7390,346,train-00346-of-00396.parquet,133,89055
1511p017-8170,346,train-00346-of-00396.parquet,143,89065
1511p017-8911,346,train-00346-of-00396.parquet,153,89075
1511p017-9389,346,train-00346-of-00396.parquet,163,89085
1511p017-10000,346,train-00346-of-00396.parquet,172,89094
1511p017-10941,346,train-00346-of-00396.parquet,193,89115
1511p017-11272,346,train-00346-of-00396.parquet,198,89120
1511p017-11743,346,train-00346-of-00396.parquet,202,89124
1511p017-12331,346,train-00346-of-00396.parquet,211,89133
1511p017-13676,346,train-00346-of-00396.parquet,230,89152
1511p017-14169,346,train-00346-of-00396.parquet,247,89169
1511p017-14210,346,train-00346-of-00396.parquet,248,89170
1511p017-14287,346,train-00346-of-00396.parquet,249,89171
1511p017-14341,346,train-00346-of-00396.parquet,250,89172
1511p017-14399,346,train-00346-of-00396.parquet,251,89173
1511p017-16102,347,train-00347-of-00396.parquet,26,89205
1511p020-1431,347,train-00347-of-00396.parquet,55,89234
1511p020-6687,347,train-00347-of-00396.parquet,98,89277
1511p020-9029,347,train-00347-of-00396.parquet,132,89311
1511p020-9250,347,train-00347-of-00396.parquet,135,89314
1511p020-11711,347,train-00347-of-00396.parquet,169,89348
1511p020-12459,347,train-00347-of-00396.parquet,183,89362
1511p020-13305,347,train-00347-of-00396.parquet,197,89376
1511p020-13774,347,train-00347-of-00396.parquet,203,89382
1511p020-13807,347,train-00347-of-00396.parquet,204,89383
1511p020-15259,347,train-00347-of-00396.parquet,222,89401
1511p020-16384,347,train-00347-of-00396.parquet,230,89409
1511p020-18122,348,train-00348-of-00396.parquet,5,89441
1511p020-18182,348,train-00348-of-00396.parquet,8,89444
1511p020-18222,348,train-00348-of-00396.parquet,10,89446
1511p022-1140,348,train-00348-of-00396.parquet,26,89462
1511p022-1903,348,train-00348-of-00396.parquet,39,89475
1511p022-3793,348,train-00348-of-00396.parquet,60,89496
1511p022-5709,348,train-00348-of-00396.parquet,93,89529
1511p022-6160,348,train-00348-of-00396.parquet,99,89535
1511p022-6184,348,train-00348-of-00396.parquet,100,89536
1511p022-6976,348,train-00348-of-00396.parquet,112,89548
1511p022-7123,348,train-00348-of-00396.parquet,114,89550
1511p022-7549,348,train-00348-of-00396.parquet,122,89558
1511p022-7644,348,train-00348-of-00396.parquet,124,89560
1511p022-8015,348,train-00348-of-00396.parquet,129,89565
1511p022-9340,348,train-00348-of-00396.parquet,151,89587
1511p022-9490,348,train-00348-of-00396.parquet,152,89588
1511p022-10363,348,train-00348-of-00396.parquet,170,89606
1511p022-11296,348,train-00348-of-00396.parquet,190,89626
1511p022-11313,348,train-00348-of-00396.parquet,191,89627
1511p022-11443,348,train-00348-of-00396.parquet,194,89630
1511p022-12502,348,train-00348-of-00396.parquet,205,89641
1511p022-13984,348,train-00348-of-00396.parquet,214,89650
1511p022-14561,348,train-00348-of-00396.parquet,217,89653
1511p022-15518,348,train-00348-of-00396.parquet,231,89667
1511p022-15581,348,train-00348-of-00396.parquet,232,89668
1511p025-480,349,train-00349-of-00396.parquet,3,89696
1511p025-493,349,train-00349-of-00396.parquet,6,89699
1511p025-1175,349,train-00349-of-00396.parquet,17,89710
1511p025-3362,349,train-00349-of-00396.parquet,35,89728
1511p025-4345,349,train-00349-of-00396.parquet,56,89749
1511p025-6338,349,train-00349-of-00396.parquet,93,89786
1511p025-7896,349,train-00349-of-00396.parquet,110,89803
1511p025-8685,349,train-00349-of-00396.parquet,117,89810
1511p025-9058,349,train-00349-of-00396.parquet,120,89813
1511p025-9823,349,train-00349-of-00396.parquet,131,89824
1511p025-9895,349,train-00349-of-00396.parquet,132,89825
1511p025-10518,349,train-00349-of-00396.parquet,143,89836
1511p025-11030,349,train-00349-of-00396.parquet,156,89849
1511p025-11741,349,train-00349-of-00396.parquet,166,89859
1511p025-11976,349,train-00349-of-00396.parquet,169,89862
1511p025-12247,349,train-00349-of-00396.parquet,172,89865
1511p025-13725,349,train-00349-of-00396.parquet,195,89888
1511p025-13750,349,train-00349-of-00396.parquet,196,89889
1511p025-13894,349,train-00349-of-00396.parquet,200,89893
1511p025-13896,349,train-00349-of-00396.parquet,201,89894
1511p025-14155,349,train-00349-of-00396.parquet,210,89903
1511p025-14487,349,train-00349-of-00396.parquet,217,89910
1511p025-14676,349,train-00349-of-00396.parquet,221,89914
1511p025-14894,349,train-00349-of-00396.parquet,229,89922
1511p025-15717,349,train-00349-of-00396.parquet,242,89935
1511p027-397,350,train-00350-of-00396.parquet,3,89952
1511p027-1997,350,train-00350-of-00396.parquet,41,89990
1511p027-2311,350,train-00350-of-00396.parquet,51,90000
1511p027-2388,350,train-00350-of-00396.parquet,53,90002
1511p027-2745,350,train-00350-of-00396.parquet,56,90005
1511p027-3487,350,train-00350-of-00396.parquet,79,90028
1511p027-6919,350,train-00350-of-00396.parquet,140,90089
1511p027-7061,350,train-00350-of-00396.parquet,144,90093
1511p027-7370,350,train-00350-of-00396.parquet,157,90106
